idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1850	1678	**	Í fyrsta skipti í kirkju	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur drengur fer í kirkju í fyrsta skipti á ævinni. Hann segir móður sinni hvað hann sá: Þar var maður sem öskraði allan tímann, einhver gekk um með náttföt full af peningum, undarlegt tæki öskraði (orgelið var spilað) o.s.frv.
1851	1679	*	Hermaður getur ekki greint vinstri frá hægri	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Nýliði getur ekki greint hægri frá vinstri. Til að hjálpa sér að klára æfingarnar bindur yfirmaður hans strá við annan handlegginn á honum og hey við hinn (kallar fætur hans „brauð“ og „kjöt“) og notar þessi orð þegar hann gefur skipanir.
1852	1680	-	Maðurinn sem leitar að ljósmóður	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Maður (fífl) þarf að fá ljósmóður fyrir barnshafandi konu. Í röð óheppilegra atvika drepur hann hund og drekkir ljósmóðurina. Hann hjálpar móðurinni að fæða og drepur síðan barnið með því að baða það í sjóðandi vatni.
1853	1681	-	Hamfarir drengsins	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Heimskur maður (strákur) drepur óvart hest sinn (hund). Hann kastar öxi sinni í á (vatn) vegna þess að hann vill drepa geddu (önd). Þegar hann fer nakinn í vatnið til að ná í öxina sína eru fötin hans stolin. Hann dettur í ker með tjöru og fjöðrum og kemur heim þakinn fjöðrum. Hundurinn hans þekkir hann ekki og bítur hann. Inni í húsinu sínu sparkar hann barninu til bana. Hann rekst á hníf sem dettur úr skápnum og sker af honum getnaðarliminn. Eftir þetta sendir konan hans hann burt. Sumar útgáfur bæta við öðrum slysum: maðurinn felur sig nakinn í kjallaranum, verður ölvaður og lætur vínið renna úr tunnunni, notar hveitið til að þurrka gólfið og stöðvar tunnuna með höfði hænu. Hann reynir að klekja eggin hennar en í staðinn brýtur hann þau og verður þakin eggi og klíði (hunangi eða tjöru og fjöðrum). Hann er ruglaður saman við djöfulinn.
1854	1681	A	Undirbúningur fyrir brúðkaupið	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur ungur maður (brúðgumi) kaupir potta á markaðnum. Þegar skugginn hræðir hann kastar hann pottunum í þá. Þegar hann safnar við í skóginum heldur hann að ber trén hljóti að vera köld og hylur þau með fötum sínum. Hræddur við dauðan hund gefur drengurinn honum mat svo hann bíti hann ekki. Hann smyr smjör á stíginn til að létta byrði hestsins og kastar salti í ána til að gera hann bragðbetri. Þegar hrossaflugur angra hest hans slær drengurinn þá og drepur hestinn. Hann drepur kú og „selur“ kjötið hennar til hunda (froska). Þótt hann hafi ekkert í kvöldmat býður hann gestum sem hann kemur á óvart með slæmum siðum sínum. Í sumum afbrigðum gerast slysin hjá heimskulegu hjóni sem ætla að heimsækja gifta dóttur sína.
1855	1681	A*	Gætið að tappanum	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Maður segir heimskum dreng að gæta vel að tappanum, sem þýðir að hann eigi að setja hann aftur í tunnuna. Drengurinn tekur skipunina bókstaflega og setur tappann í vasann. Innihald tunnunnar (tjara, vín) klárast.
1856	1681	B	Fífl sem vörður heimilis og dýra	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Þegar heimskur maður verður að halda heimili og annast dýrin veldur hann röð slysa: Hann brennir móður sína (ömmu) með því að baða hana í sjóðandi vatni. Hann kæfir hana þegar hann reynir að gefa henni að borða og drepur barnið (með því að gefa því heitan graut). Hann drepur dýr sem krákur éta og krefst síðan þess að þær borgi fyrir það. Hann reynir að klekja út eggjum og drepur gamla konu sem skammar hann fyrir mistök sín, o.s.frv.
1857	1682	-	Hesturinn lærir að borða ekki	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Hugsanlega að ráði einhvers annars vill heimskur (snjallur) fræðimaður (bóndi) kenna hesti sínum að lifa án matar. Hann gefur honum sífellt minna (ekkert) að borða. Þegar hesturinn deyr eftir nokkra daga, iðrast eigandinn þess að þetta gerðist rétt áður en hann hafði lært að borða alls ekki.
1858	1682	**	Samfélagsmúlan	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Þrír bræður deila með sér umgjörð múldýrs. Enginn þeirra gefur því neitt að éta því hvor heldur að hinir séu að gefa því að éta. Múldýrið deyr. Í austurlenskri hefð deila tveir menn umgjörð þræls. Þegar annar slær þrælinn kvartar hinn yfir því. Sá fyrsti útskýrir að hann hafi aðeins verið að slá sinn helming. Eða sá fyrsti lofar að í framtíðinni muni hann aðeins slá sinn helming.
1859	1683	*	Að telja fugla	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur bóndi telur fugla. Hermaður krefst sektar af honum miðað við fjölda fugla sem hann hefur talið. Bóndinn heldur að hann hafi blekkt hermanninn með því að segja honum að hann hafi talið færri fugla en hann í raun hafði.
1860	1685	-	Heimski brúðguminn	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Ungur piparsveinn (brúðgumi, oft brögðapúki) sannar heimsku sína með röð fáránlegra mistaka (fylgir ráðum húsbónda síns bókstaflega til að særa hann). Eftirfarandi atvik eru algengust: (1) Þegar fíflið er skilið eftir einn heima er það fyrirskipað að setja ákveðið hráefni (t.d. steinselju) í matinn sem hann er að elda. Hann setur hundinn (köttinn) sem heitir Steinselja í súpuna. (2) Fíflið er sagt að þrífa ákveðið svæði. Hann tekur þessari skipun bókstaflega og hendir öllu sem er í því. (3) Þegar hann fer í bið er honum ráðlagt að kasta augum á stúlkuna. Hann stingur út augu dýra (oft kinda) og kastar þeim í hana. Í sumum tilfellum er myndlíking merking bendingarinnar skilin; í öðrum hafnar unga konan heimsku biðlinum. Í sumum útgáfum er aðalpersónan heimskur tengdasonur.
1861	1685	A*	Fífl setur upp gildru við hliðina á húsi sínu	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur maður setur gildru við hús sitt. Móðir hans fellur í hana (og er drepin).
1862	1686	-	Brúðkaupsnóttin	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Heimskur brúðgumi veit ekki hvað hann á að gera á brúðkaupsnóttinni. Móðir hans (foreldrar, brúður) gefur honum ráð, en hann misskilur þau og meiðir sig eða veldur öðru slysi. Í sumum afbrigðum finnur hann mann í rúminu og heldur að brúðurin hafi breyst í mann. Á brúðkaupsnóttinni vill brúðurin yfirgefa eiginmann sinn vegna heimsku hans. Hún segir að hún verði að fara út. Hann treystir henni ekki, svo hann bindur hana við reipi. Hún fer út, losar sig og bindur reipið við geit. Í myrkrinu tekur brúðguminn fyrst ekki eftir skiptingunni. Þegar hann finnur líkama dýrsins (skegg, eistu, horn) spyr hann móður sína um þau. Hún veit ekki um skiptin og útskýrir að þetta séu eðlilegir líkamshlutar brúðarinnar.
1863	1686	*	Verð á viði	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Í staðinn fyrir viðarhlað sem hann gefur konu krefst heimskulegs ungs manns þess að hún sofi hjá honum. Hún ber honum kaffi og hann telur að hún hafi efnt sinn hluta af samningnum.
1864	1686	A	Eins og hundar	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Nýgiftur maður er fáfróður um kynlíf og gerir enga tilraun til að fullkomna hjónaband sitt. Eftir smá tíma kvartar unga kona hans við tengdamóður sína. Tengdamóðirin segir syni sínum að hann ætti að gera það sem hundar gera. Næsta morgun vill konan skilja við eiginmann sinn. Tengdamóðirin spyr konuna hvað hafi gerst. Konan svarar að eiginmaður hennar hafi þefað af rassinum á henni og pissað á rúmstokkinn. Í annarri útgáfu biður ungi maðurinn prestinn um ráð. Presturinn dregur fyrir gluggatjöldin og kveikir á kertum áður en hann sýnir honum hvað hann á að gera. Maðurinn skilur, en síðar kvartar hann yfir því að það noti of mörg kerti.
1865	1686	A*	Munnur geðjunnar	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	(Vagina Dentata) Stúlka (ung kona, drengur) sem er orðin þreytt á áköfum biðlum sínum (hermanni, presti, þjóni, verkamanni) grípur getnaðarlim sinn í kjafti geddu. Móðir hennar (bóndinn) hafði sagt henni að fela kjafti fisksins í píkunni (buxunum) eða setja hann í skarð í limgerði (girðingu, tjaldi) þar sem maðurinn fór að pissa. (Hertoginn af Alva hló í fyrsta og síðasta skipti á ævi sinni þegar hann varð vitni að þessum atburði.)
1866	1687	-	Gleymda orðið	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur drengur á að sækja eitthvað frá kaupmanni (heimsmenn vilja gera upp eitthvað). Til að gleyma ekki tilgangi erinda sinna endurtekur hann orðið aftur og aftur. Á leiðinni hrasar hann, dettur og gleymir orðinu. Hann leitar í jörðina til að finna gleymda orðið (heimsmenn halda að jörðin hafi gleypt það og reyna að grafa það upp). Vegfarandi spyr hann hvað hann sé að gera og segir orðið fyrir tilviljun. Drengurinn er himinlifandi að orðið hafi fundist aftur.
1867	1688	-	Þjónninn til að bæta yfirlýsingar meistarans	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Auðugur biðlari vill heilla unga konu sem hann er að reyna að ná til. Hann ráðnir vin (þjón) ekki aðeins til að votta auð sinn heldur til að tvöfalda virði allra hluta sem hann nefnir. Þegar biðlarinn viðurkennir að hann hafi veikleika (veik augu, hósta), ýkir vinurinn og segir að hann sjái alls ekki, eða að hann hósta enn meira á nóttunni. Þetta pirrar brúðina og hún aflýsir hjónabandinu.
1868	1688	A*	Öfundsjúkir biðlarar	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Tveir menn eru að freista sömu konunnar. Hvor um sig leggur á ráðin um að toppa hinn og fá hana út af fyrir sig. Til dæmis fláir annar fætur fjögurra hesta andstæðingsins og rúllar skinninu upp að hnjám. Hinn hefnir sín með því að skera af efri varirnar af fjórum hestum andstæðingsins og segir að þeir séu að hlæja að hestunum í sokkabuxunum. Í annarri útgáfu sigrar fátækur biðlari ríkan keppinaut sinn með ýmsum vélræðum og vinnur konuna fyrir konu sína.
1869	1689	-	„Guði sé lof að þetta voru ekki ferskjur“	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Fátækur maður (fífl) ætlar að færa konungi (öðrum háttsettum manni) ferskjur (rófur) að gjöf. Kona hans sannfærir hann um að færa fíkjur (plómur, lauk) í staðinn. (Þar sem þær eru ekki þroskaðar) kastar konungurinn þeim í höfuð mannsins. Hann er feginn (Guði sé lof) að þetta voru ekki ferskjur.
1870	1689	*	Fífl skipaður í uppspunnið embætti státar af því	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur maður sem húsbóndi (stjórnandi) hefur skipað hann í gríni í uppspunnið embætti stærir sig af stöðu sinni. Þorpsbúar hlæja að honum.
1871	1689	A	Tvær gjafir handa konunginum	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Maður (bóndi, garðyrkjumaður) framleiðir risastóra næpu og færir hana konungi að gjöf. Konungurinn umbunar honum vel. Nágranni hans (gentískur, aðalsmaður, ríkur maður) fréttir af þessu og ákveður að gefa konungi miklu betri gjöf (dóttur sína í hjónaband) í von um enn betri umbun. Konungurinn gefur honum risastóra næpu að verðlaunum. Sumar útgáfur, þar á meðal bókmenntatextinn, halda áfram svona: Blekkti ríki maðurinn vill hefna sín og lokkar bóndann út í skóg til að drepa hann. Hann og menn hans setja bóndann í poka og binda hann í tré, en þegar ferðamaður kemur að hlaupa þeir í burtu. Bóndinn kallar á fræðimanninn og þykist sjá allan heiminn úr pokanum. Fræðimaðurinn tekur sæti hans og bóndinn ríður burt á hesti fræðimannsins. Í sumum útgáfum sendir bóndinn einhvern til baka til að bjarga fræðimanninum.
1872	1689	B	Óæta kjötið	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur (kona) kemur heim með (er að elda) kjöt sem dýr (haukur, hundur, köttur) hefur stolið. Hann er feginn að dýrið hafi ekki kryddin (uppskriftina) til að elda kjötið rétt.
1873	1691	-	Hungraði presturinn	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Prestur og djákn (hjón, tveir bræður) eru boðin í mat. Félagi prestsins (eiginmannsins, heimsks bróður) segir honum að borða ekki eins mikið og venjulega; djákninn (eiginkonan, klári bróðirinn) nuddar við fótinn á honum til að minna hann á það. Þegar presturinn hefur aðeins borðað nokkra bita rekst hundur (köttur) undir borðinu á hann. Hann heldur að það sé djákninn sem er að vara hann við og hættir að borða.
1874	1691	A	Svangur biðlari kemur með mat að heiman	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Hjónavígslumaður varar brúðguma við að borða of mikið þegar hann fer í heimsókn til væntanlegra tengdaforeldra sinna. Brúðguminn heldur aftur af sér á meðan máltíðinni stendur og fer síðan út að borða mat sem móðir hans hefur útbúið fyrir hann. Mikill snjór geisar. Tilvonandi tengdamóðir hans gerir athugasemd við veðrið en brúðguminn misskilur og heldur að hún sé að tala um matarlyst hans (orðaleikur). Hann svarar að hann sé ekki að borða matinn hennar.
1875	1691	B	Slæmir borðsiðir	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Brúðgumi heimsækir væntanlega tengdaforeldra sína í mat og segir síðan móður sinni hvað hann gerði (t.d. fékk hann aðeins egg sem hann át eitt af öðru með höndunum). Móðir hans ávítar hann fyrir slæma borðsiði og segir honum hvað hann hefði átt að gera (nota hníf og gaffal). Næst þegar hann fer út að biðjast fyrir gerir hann eins og hún ráðlagði honum, en aðstæðurnar eru aðrar (hann reynir að borða baunir eða hnetur með hníf og gaffli). Sagan heldur áfram á þennan hátt og honum tekst aldrei að gifta sig.
1876	1691	B*	Of mikill sannleikur	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ungur verkamaður (ferðalangur, Eulenspiegel) þarfnast gistingar. Hann kvartar við konu sem rekur gistihús (prest, bónda) yfir því að hver sem segir sannleikann fái ekki gistingu. Hún býður honum að gista þar. Hann tekur fram að hún, eiginmaður hennar og kötturinn hafi aðeins þrjú augu. Hann er rekinn burt vegna óvelkomins heiðarleika síns.
1877	1691	C*	Leyfi misskilið	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Bóndi og kona hans gefa flækingi kvöldmat (pönnukökur, baunir, búðing) sem hefur beðið um að fá að gista hjá þeim yfir nóttina. Nokkrir matur er eftir. Þegar þau fara að sofa sefur flækingurinn á milli þeirra. Um miðja nótt þarf bóndinn að fara út. Flækingurinn spyr konuna: „Má ég?“ Hún svarar játandi („Nú er tækifærið“). Flækingurinn stendur upp, fer inn í eldhús og borðar restina af pönnukökunum.
1878	1691	D*	Sofa með barninu	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Maður (Skoti) sem gistir hjá honum er spurður af gestgjafa sínum hvort hann vilji sofa hjá Baby. Hann segist frekar ekki vilja það. Daginn eftir kemst hann að því að Baby er nafn þjónustustúlkunnar (aðlaðandi ung kona). Hún spyr hann hvað hann heiti og hann segir að það sé Jackass (Heimskur).
1879	1692	-	Heimski þjófurinn	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Heimskur gengur til liðs við ræningjahóp. Þeir senda hann inn í hús til að stela á meðan hinir bíða fyrir utan. Hann klúðrar verkinu á einn af nokkrum vegu: Hann tekur fyrirmæli ræningjanna bókstaflega. Þeir segja honum að koma með eitthvað verulegan hlut (þ.e. verðmætan) og hann kemur með eitthvað þungt (t.d. mortél). Þeir segja honum að koma með eitthvað glansandi (þ.e. gull) og hann kemur með spegil. Heimskinn vekur heimilisfólkið. Hann vill taka meira en hann getur borið, svo hann vekur eigandann og biður hann um hjálp. Heimskinn finnur hljóðfæri og spilar á það hátt. Hann ákveður að elda eitthvað að borða. Þegar hann heyrir eigandann andvarpa í svefni heldur heimskinn að hann hljóti að vera svangur, svo hann setur heitan mat upp í sig (höndina).
