idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1810	1640	-	The Brave Tailor (Seven with One Stroke)	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	(Seven with one stroke.) A tailor kills seven flies with one blow & wears a sign on his belt, “Seven at one stroke”. He goes out into the world & finds something (cheese, bird) which he puts into his pocket. He meets a giant who challenges him to prove his strength. The giant squeezes water out of a stone, & the tailor matches him by squeezing his cheese. The giant throws a stone high into the air & the tailor throws his bird. The giant orders the tailor to help him carry a tree out of the forest, so the tailor takes the top end & rides in the branches. Using various tricks, he accomplishes other feats. The tailor goes to the king’s palace. The king promises the tailor his daughter in marriage & half the kingdom if he can accomplish several tasks: vanquishing two giants, catching a unicorn (the animal runs into a tree with its horn, & cannot get free), & catching a wild boar (he drives it into a church). The tailor uses tricks to accomplish the tasks. After the tailor marries the princess, he accidentally (by speaking of needle & thread, or in his sleep) discloses his humble origin. The king sends his soldiers to take back the tailor’s kingdom. The tailor pretends to be asleep & brags about his heroic deeds. The soldiers flee in fear, & the tailor keeps his kingdom.
1811	1641	-	Doctor Know-All	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A farmer named Crab (Cricket, Rat) dresses as a doctor & calls himself Doctor Know-All. In exchange for food & lodging for three days, he offers to Discover who stole a ring (treasure) from a rich man (king). He is to be hanged if he fails. When servants enter the room (at the end of the three days), he says, “That is the first (second, third)”. The servants believe he has discovered their theft, & admit to having stolen the ring. To prove his power, he must say what is inside a covered dish (closed fist). He has no idea & bemoans, “Poor Crab (Cricket, Rat)!” He is lucky that this is the right answer. He gives a purgative to a person whose horse had been stolen. When the person has to go outside, he discovers his missing horse. Or Dr. Know-All hides the horse himself & then Discovers it. In variants from northern Europe, he becomes a clergyman. He impresses the local farmers with his short & incomprehensible sermons (when his pulpit suddenly collapses, because it had been sawed through.
1812	1641	A	Sham Physician Pretends to Diagnose Enitrely from Urinanalysis	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man posing as a physician claims to be able to diagnose by examining the patient’s urine. He actually depends on his own observations & makes inferences from trifling details.
1813	1641	B	Physician in Spite of Himself	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A wife who is beaten by her husband takes revenge by claiming that her husband is a famous doctor who can prescribe medicine only after he has been beaten Through his foolish behavior the false doctor cures a sick princess by making her laugh so hard that the sore in her throat opens & heals (she dislodges a fish-bone from her throat).
1814	1641	B*	Who Stole from the Church?	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man promises that in exchange for a good meal he will reveal who stole something from the church. After he eats, he declares, “They were thieves”.
1815	1641	C	Gibberish Thought to be Latin	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A farmer (charcoal burner, uneducated man) speaks (by accident) some Latin-sounding words & is taken for a clergyman or an educated person (and marries a princess).
1816	1641	C*	"Do Not Postpone till Tomorrow What You Can Do Today."	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A farmer asks a seemingly-clever lawyer if he can buy some “good advice” (“intelligence”). The lawyer writes something on a piece of paper, puts it into an envelope, & gives it to the farmer. The farmer pays him for this. The following day, the farmer & his workmen cannot decide whether or not they should mow the hay (grain). The farmer opens the letter, which says, “Never put off until tomorrow what you can do today”. They cut the hay & store it. Suddenly it begins to rain, & they see the wisdom of the lawyer’s advice.
1817	1641	D	The Sham Physician	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A sham physician heals sick people (malingerers) by threatening to kill them if they do not get well. He cures patients in a hospital by threatening to incinerate whichever of them is the sickest or to make ointment out of his body. After he receives his reward, he goes away. Some days (one week) later the really sick patients come back.
1818	1641	D*	Misc. Tales of Charlatans	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	This misc. type comprises various tales dealing with a charlatan, a sham physician, or a sham wise man who pretends to be able to cure people.
1819	1642	-	The Good Bargain	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	This anecdote is comprised of various motifs & episodes from other humorous tales. A foolish farmer performs various senseless actions that turn out to be to his advantage:Because he misunderstands the croaking of frogs, he throws money into the pond for them to count. He sells meat to a dog, expecting it to carry it to the butcher. Or, he puts goods to be sold to a signpost. When he returns for his money & does not receive it, he com-plains to the king (takes the dog to court) & thus causes the melancholy princess to laugh. He declines to marry her & is offered a different reward, which he promises to a guard (soldier) & a Jew. The king orders a beating instead of money, & the Jew receives the blows. The Jew takes the farmer to court, loaning him his coat (boots). At the trial, the farmer denies that he has borrowed the coat & thus renders the Jew’s testimony unbelievable (makes the Jew appear to be insane).
1820	1642	A	The Borrowed Coat	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A farmer (Gypsy, Jew, sexton) is summoned to court by a Jew (farmer, clergyman). The farmer refuses to go unless he has a new coat, so the Jew loans him one. In court, the farmer says the Jew is a liar. He will even say that the coat that I am wearing is his. The Jew confirms this, & all his testimony is discredited.
1821	1643	-	Money Inside the Statue	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A woman sends her foolish son to sell some linen (cow, other wares), telling him not to deal with people who talk too much. The son takes this literally & refuses to sell to anyone who asks the price of the cloth. He sells the cloth (cow, other goods) to a statue (crucifix) because it does not speak, & says he will come back the next day for the money. His mother is dismayed when being told at her son’s stupid bargain. When he goes back to get the money, the cloth has been stolen & the statue will not speak. Angry, the son throws a stone at the statue. It breaks & inside is a pot of money (treasure) which he mis takes for bean.
1822	1644	-	The Early Pupil	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	An old man (farmer, workman, father) decides (is advised) to go to school (because he thinks it will make him rich). The teacher tells him that he has come too late, meaning that he is too old. Each day, the man arrives earlier. One day at dawn he finds a chest (purse) full of money.
1823	1645	-	The Treasure at Home	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man dreams that he finds a treasure on a bridge in a distant city. He goes to find it but is unsuccessful. While he is there, he tells his dream to a man (beggar), who in turn relates a similar dream in which he found a treasure in the house of the first man. When the first man returns home, he finds the treasure there.
1824	1645	A	Dream of Treasure Bought	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A king falls asleep under a tree. A servant observes an animal creep out of his mouth, run to a stream, & try to cross it. The servant lays his sword across the stream, & the animal runs over it & into an opening in a mountain. Later the animal goes back into the mouth of the sleeping king. The king awakes & relates that he dreamed that he went over a stream on an iron bridge & entered a mountain where he found a great treasure. The servant tells the king what he had observed. The king looks into the mountain & discovers the great treasure, which he donates to the church. In many variants, someone else buys the dream & then finds the treasure.
1825	1645	B	Dream of Marking the Treasure	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man dreams that he finds a treasure (is told where a treasure is buried). It is too heavy for him to carry so he marks the place with his own excrement. In the morning he finds that only the end of this dream was true: he has defecated in his bed. In later European variants, a man (farmer, gambler, rich man, poor man, miser, clergyman, fool, married couple) lights a candle to the devil (saint). That night he dreams that the devil took him to a place where a treasure was buried. The devil tells him to mark the place with his excrement. Again, only the end of the dream is true.
1826	1646	-	The Lucky Blow	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	This tale exists chiefly in two different forms: (1) A man pulls the crown (turban) off the king’s head & throws it on the ground. A snake comes out of it & the king believes that the man saved his life. (2) A man is angry at the king. He drags him out of the palace & into the courtyard (to beat him). The floor of the throne room gives way & the king thinks the man has saved his life
1827	1650	-	The Three Lucky Brothers	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A poor man dies, leaving his three sons only a rooster, a cat & something else (musical instrument, scythe, rake, flail, winnowing shovel, hammer, millstone, ax, etc.). This tale exists chiefly in two different forms: (1) Each son takes his inheritance to a foreign country where it is unknown & sells it there for a fortune. A king buys the rooster because he thinks that it makes the sun rise. Fools who had used awls to harvest their grain pay generously for the scythe. The cat is sold at a high price in a country plagued by rats where cats were unknown. Or, the inhabitants flee because they are afraid that the cat will devour everything, not just the rats. (2) The brothers turn their inheritance into riches by some other means. For example, the millstone falls down onto robbers who are counting their treasure; the robbers flee leaving the money behind Or, one brother who has inherited a rope uses it by the shore to make sandals. The devil comes out of the water & asks what he is doing, & he replies that he is making a trap for the devil (to tie the lake together). The devil offers him gold in exchange for the rope. Or, one of the brother inherits a musical instrument (fiddle) that makes wolves dance. He is given money when he threatens to let the enchanted wolves go free (to call them back).
1828	1651	-	Whittington's Cat	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A youth (man, merchant, poor woman) buys a cat & gives it to a merchant (gentleman) to take away on his ship (caravan) & sell (the owner himself takes it on a journey). The cat is taken to a country (island, Africa, India) where there are no cats. This country is so overrun with mice (rats, snakes) that the inhabitants cannot sleep for fear of being bitten; or, while eating, they have to defend themselves from the animals’ attacks with cudgels & hammers. The man demonstrates the cat’s ability to hunt & sells it for a high price. (The cat returns to him twice, so he is able to sell it three times.) The merchant intends not to give the money to the cat’s owner, but a storm (miracle) convinces him to be honest. The young man who was the cat’s original owner marries the merchant’s daughter (a princess in the foreign land).
1829	1651	A	Fortune in Salt	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man (merchant, youth) finds a country in which salt is unknown. He sells a cargo of salt for a high price & becomes rich.
1830	1651	A*	The Accidental Heiress	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A woman inherits the entire wealth of a rich man because she was the only person who signed his condolence book when he died – & she did so only by accident.
1831	1652	-	The Wolves in the Stable	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A young man plays a musical instrument whose music makes wolves dance. He charms some wolves thus & then locks them up. The man who was supposed to guard the wolves & had let them out gives the young man a large sum of money to return the animals to the stable, because they belong to the ruler.
1832	1653	-	The Robbers Under the Tree	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	This tale exists chiefly in five different forms: (1) Travelers (a single traveler) in need of a place to spend the night climb a tree. While they are hidden in the branches, robbers (rich people) settle under the tree to count their booty (to have a feast). The people in the tree overhear the activity below & let some thing (e.g. a door) fall (accidentally). It lands on the robbers, frightening them so that they flee & leave their valuables behind. The travelers keep the booty & thus become rich. (2) On leaving home, a husband tells his wife (wife tells her husband, mother tells her son) to mind (shut or lock) the door, but in-stead she takes it with her. At night they climb a tree. The door falls, frightening robbers who flee & leave their booty behind. (3) Two (more) brothers exclude their youngest brother from their thieving expeditions because they think he is a fool. In order to get his own wealth, he climbs a tree, taking a door (corpse, millstone) along with him. He lets it fall on robbers who have gathered under the tree. They run away, leaving their booty behind. (4) A person in a tree drops part of a dead animal (head, intestines, hide) on rich people (robbers) who are enjoying a feast under the tree. (5) Robbers overhear a foolish man (woman) talking to himself. The robbers misinterpret the words, think they have been discovered, & flee, leaving their booty behind.
1833	1654	-	The Robbers in the Death Chamber	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	Two friends disagree about a bargain (found money): one thinks he has been cheated & wants to get even, or they try to cheat each other. When the creditor demands payment (that the contract be fulfilled), the debtor pretends to be dead. He is taken to the church where the creditor holds a vigil. During the night, robbers come by to divide their booty. The seemingly-dead man sits up suddenly & cries out, “Get up, all you dead people!” The creditor replies, “Here we are!” The robbers, thinking the dead are coming out after them, flee. The creditor & the debtor share their wealth.
1834	1655	-	The Profitable Exchange	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A poor man finds a bean (pea, grain of millet) which is eaten by a rooster. The old woman who owns the rooster gives it to the man. When the rooster is eaten by a pig, he is given the pig. A steer (cow) kills the pig, & he takes the steer as com pensation. Similarly, the man is given a horse as compensation for the steer. Eventually he demands a woman (princess) as compensation & puts her into a sack. His luck turns: strangers set her free & replace her with a big dog who jumps out & attacks the man.
1835	1656	-	How the Jews Were Lured Out of Heaven	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	This tale exists chiefly in two different forms: (1) In heaven, St. Peter announces that a favorite food (drink) is available elsewhere. All the members of some group (municipal council, scissors-grinders, cowherds, robbers, etc.) run out of heaven after it. In some variants, Jews are evacuated from heaven with the cry, “Clothes are being auctioned off in hell!” (2) A group of soldiers have entered heaven illegally. St. Peter lures them out with a simulated roll call. Or, coastal inhabitants (noisy violinists) are expelled from heaven.
1836	1659	-	Late Satisfaction	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A man applies for a job as a hotel porter (sexton, ticket-seller for a movie theater), but he is not hired because he cannot read or write. He emigrates and, through a series of lucky circumstances, becomes wealthy. When he goes back home to visit, he stays at a hotel where he is asked to fill out a form, & it becomes obvious that he is illiterate. The porter remarks, “Whatever could you have done if you had been able to read?” The man answers, “I would have been a porter in this hotel”.
1837	1660	-	The Poor Man in Court	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A poor man who has been called before a judge brings a stone in his pocket which he intends to throw at the judge if the case is decided against him. The judge thinks the man has a bribe in his pocket. He decides the case in the poor man’s favor.
1838	1661	-	The Triple Tax	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A poet (farmer) receives the right to demand a tax from the first afflicted person (hunchback, leper, one-eyed man, etc.) he meets & from everyone with a certain name & also from every-one from a certain city. When he meets the first hunchbacked person & explains the situation, it happens that the man is also of that name & from that city (suffers also from the other handicaps). The poet demands more money from him as he reveals each of these circumstances, but the hunchbacked man refuses to pay.
1839	1663	-	DIviding Five Eggs Equally between Two Men & One Woman	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A king sets a task: five eggs must be divided among one woman & two men in such a way that each has three eggs. A clever woman solves the problem: each man gets one, because he already has two [testicles], & she herself takes the remaining three. In some variants, a father gives three eggs to his three daughters. Whichever of them best multiplies her eggs will be the first to marry. The oldest gives one to her father, saying, “You already have two, so that makes three”. She gives one to her mother, saying, “In the night, when father gives you his two eggs, you will also have three. I will keep one for myself, & when I am married I will have three eggs”. Neither of her sisters is able to give so clever an answer, so she is the first to marry.
